Entity,Code,Year,Annual precipitation
Senegal,SEN,2018,502.05896
Senegal,SEN,2019,454.47372
Senegal,SEN,2020,688.11395
Senegal,SEN,2021,462.9676
Senegal,SEN,2022,558.16895
Senegal,SEN,2023,418.06802
Senegal,SEN,2024,581.2065
Serbia,SRB,1940,902.28674
Serbia,SRB,1941,747.34216
Serbia,SRB,1942,706.89465
Serbia,SRB,1943,580.36914
Serbia,SRB,1944,852.40356
Serbia,SRB,1945,586.0415
Serbia,SRB,1946,543.9341
Serbia,SRB,1947,678.2593
Serbia,SRB,1948,656.2246
Serbia,SRB,1949,769.6015
Serbia,SRB,1950,507.93204
Serbia,SRB,1951,670.00665
Serbia,SRB,1952,704.94183
Serbia,SRB,1953,655.7684
Serbia,SRB,1954,872.6025
Serbia,SRB,1955,947.826
Serbia,SRB,1956,795.9541
Serbia,SRB,1957,733.0523
Serbia,SRB,1958,663.78394
Serbia,SRB,1959,804.6552
Serbia,SRB,1960,759.9026
Serbia,SRB,1961,652.34125
Serbia,SRB,1962,759.2771
Serbia,SRB,1963,771.4159
Serbia,SRB,1964,854.4601
Serbia,SRB,1965,738.50806
Serbia,SRB,1966,845.79974
Serbia,SRB,1967,788.26953
Serbia,SRB,1968,795.5702
Serbia,SRB,1969,859.3988
Serbia,SRB,1970,876.6572
Serbia,SRB,1971,758
Serbia,SRB,1972,923.4483
Serbia,SRB,1973,771.40094
Serbia,SRB,1974,864.5427
Serbia,SRB,1975,851.04785
Serbia,SRB,1976,848.6019
Serbia,SRB,1977,776.02563
Serbia,SRB,1978,802.5742
Serbia,SRB,1979,785.65515
Serbia,SRB,1980,862.32935
Serbia,SRB,1981,880.7517
Serbia,SRB,1982,674.9237
Serbia,SRB,1983,671.8011
Serbia,SRB,1984,745.7659
Serbia,SRB,1985,818.8443
Serbia,SRB,1986,733.28894
Serbia,SRB,1987,816.99274
Serbia,SRB,1988,721.2388
Serbia,SRB,1989,816.4946
Serbia,SRB,1990,576.4613
Serbia,SRB,1991,776.97754
Serbia,SRB,1992,659.36444
Serbia,SRB,1993,626.0062
Serbia,SRB,1994,644.77277
Serbia,SRB,1995,873.3425
Serbia,SRB,1996,887.2175
Serbia,SRB,1997,789.50555
Serbia,SRB,1998,697.0516
Serbia,SRB,1999,950.3961
Serbia,SRB,2000,477.8083
Serbia,SRB,2001,899.40906
Serbia,SRB,2002,800.81964
Serbia,SRB,2003,657.9367
Serbia,SRB,2004,868.7173
Serbia,SRB,2005,954.7508
Serbia,SRB,2006,804.9116
Serbia,SRB,2007,817.54224
Serbia,SRB,2008,679.8762
Serbia,SRB,2009,900.20917
Serbia,SRB,2010,958.0782
Serbia,SRB,2011,516.22
Serbia,SRB,2012,693.40826
Serbia,SRB,2013,733.5094
Serbia,SRB,2014,1106.9819
Serbia,SRB,2015,718.64825
Serbia,SRB,2016,914.0708
Serbia,SRB,2017,679.54614
Serbia,SRB,2018,901.28625
Serbia,SRB,2019,729.9756
Serbia,SRB,2020,766.6865
Serbia,SRB,2021,821.3517
Serbia,SRB,2022,733.6148
Serbia,SRB,2023,929.716
Serbia,SRB,2024,679.8684
Seychelles,SYC,1940,1107.4398
Seychelles,SYC,1941,1372.5454
Seychelles,SYC,1942,1284.5354
Seychelles,SYC,1943,1102.9446
Seychelles,SYC,1944,966.31335
Seychelles,SYC,1945,1241.2128
Seychelles,SYC,1946,1213.8276
Seychelles,SYC,1947,1846.0258
Seychelles,SYC,1948,2214.2268
Seychelles,SYC,1949,1786.5775
Seychelles,SYC,1950,1402.2322
Seychelles,SYC,1951,2107.2307
Seychelles,SYC,1952,1476.8156
Seychelles,SYC,1953,1886.3733
Seychelles,SYC,1954,1468.3722
Seychelles,SYC,1955,1306.9574
Seychelles,SYC,1956,976.26324
Seychelles,SYC,1957,1439.8751
Seychelles,SYC,1958,1479.0774
Seychelles,SYC,1959,1466.5714
Seychelles,SYC,1960,1367.1289
Seychelles,SYC,1961,1898.0743
Seychelles,SYC,1962,1487.8374
Seychelles,SYC,1963,1988.3286
Seychelles,SYC,1964,1580.9607
Seychelles,SYC,1965,1904.3354
Seychelles,SYC,1966,1457.4489
Seychelles,SYC,1967,1828.892
Seychelles,SYC,1968,1509.9746
Seychelles,SYC,1969,1216.1478
Seychelles,SYC,1970,1041.4772
Seychelles,SYC,1971,1098.6107
Seychelles,SYC,1972,1673.3652
Seychelles,SYC,1973,1187.1981
Seychelles,SYC,1974,1173.0442
Seychelles,SYC,1975,1104.7029
Seychelles,SYC,1976,1136.3313
Seychelles,SYC,1977,1443.3726
Seychelles,SYC,1978,1350.7583
Seychelles,SYC,1979,1198.0667
Seychelles,SYC,1980,1402.898
Seychelles,SYC,1981,1256.5243
Seychelles,SYC,1982,1745.1584
Seychelles,SYC,1983,1991.4948
Seychelles,SYC,1984,1250.0818
Seychelles,SYC,1985,1286.6943
Seychelles,SYC,1986,1271.2246
Seychelles,SYC,1987,1312.9161
Seychelles,SYC,1988,1349.1124
Seychelles,SYC,1989,1059.4658
Seychelles,SYC,1990,1159.2737
Seychelles,SYC,1991,1259.9783
Seychelles,SYC,1992,1423.9131
Seychelles,SYC,1993,1306.886
Seychelles,SYC,1994,1526.9524
Seychelles,SYC,1995,1397.19
Seychelles,SYC,1996,1060.5691
Seychelles,SYC,1997,2031.6935
Seychelles,SYC,1998,1565.831
Seychelles,SYC,1999,1454.7114
Seychelles,SYC,2000,1212.9534
Seychelles,SYC,2001,1329.9193
Seychelles,SYC,2002,1743.1156
Seychelles,SYC,2003,1880.071
Seychelles,SYC,2004,1634.6614
Seychelles,SYC,2005,1461.387
Seychelles,SYC,2006,2005.8218
Seychelles,SYC,2007,1618.7385
Seychelles,SYC,2008,1447.439
Seychelles,SYC,2009,1509.8123
Seychelles,SYC,2010,1599.4197
Seychelles,SYC,2011,1583.1539
Seychelles,SYC,2012,1582.152
Seychelles,SYC,2013,1924.5504
Seychelles,SYC,2014,2168.8818
Seychelles,SYC,2015,1827.686
Seychelles,SYC,2016,1492.7021
Seychelles,SYC,2017,1821.822
Seychelles,SYC,2018,1918.5404
Seychelles,SYC,2019,2687.9048
Seychelles,SYC,2020,2128.3225
Seychelles,SYC,2021,1538.9386
Seychelles,SYC,2022,1677.3223
Seychelles,SYC,2023,2533.354
Seychelles,SYC,2024,2432.599
Sierra Leone,SLE,1940,2377.0476
Sierra Leone,SLE,1941,2440.1577
Sierra Leone,SLE,1942,2108.5852
Sierra Leone,SLE,1943,2548.2058
Sierra Leone,SLE,1944,2728.9587
Sierra Leone,SLE,1945,2194.9807
Sierra Leone,SLE,1946,2324.6975
Sierra Leone,SLE,1947,2482.739
Sierra Leone,SLE,1948,2247.975
Sierra Leone,SLE,1949,2507.0557
Sierra Leone,SLE,1950,2569.652
Sierra Leone,SLE,1951,3003.6826
Sierra Leone,SLE,1952,3102.918
Sierra Leone,SLE,1953,2735.5144
Sierra Leone,SLE,1954,2930.5288
Sierra Leone,SLE,1955,2753.4556
Sierra Leone,SLE,1956,2649.1853
Sierra Leone,SLE,1957,3275.529
Sierra Leone,SLE,1958,2459.3816
Sierra Leone,SLE,1959,2433.8706
Sierra Leone,SLE,1960,2497.1414
Sierra Leone,SLE,1961,2643.3162
Sierra Leone,SLE,1962,2475.9226
Sierra Leone,SLE,1963,2745.5554
Sierra Leone,SLE,1964,2333.0652
Sierra Leone,SLE,1965,2347.544
Sierra Leone,SLE,1966,2543.8005
Sierra Leone,SLE,1967,2866.505
Sierra Leone,SLE,1968,3038.9316
Sierra Leone,SLE,1969,3119.86
Sierra Leone,SLE,1970,2742.0095
Sierra Leone,SLE,1971,2819.8987
Sierra Leone,SLE,1972,2958.9124
Sierra Leone,SLE,1973,2486.7412
Sierra Leone,SLE,1974,2424.3591
Sierra Leone,SLE,1975,2509.9705
Sierra Leone,SLE,1976,2663.8975
Sierra Leone,SLE,1977,2577.1853
Sierra Leone,SLE,1978,2737.1829
Sierra Leone,SLE,1979,2864.371
Sierra Leone,SLE,1980,3191.433
Sierra Leone,SLE,1981,2886.2239
Sierra Leone,SLE,1982,2493.4702
Sierra Leone,SLE,1983,2348.7126
Sierra Leone,SLE,1984,2452.2544
Sierra Leone,SLE,1985,2546.924
Sierra Leone,SLE,1986,2433.8176
Sierra Leone,SLE,1987,2494.7937
Sierra Leone,SLE,1988,2636.7363
Sierra Leone,SLE,1989,2754.7551
Sierra Leone,SLE,1990,2531.4849
Sierra Leone,SLE,1991,2244.7234
Sierra Leone,SLE,1992,2602.7798
Sierra Leone,SLE,1993,2682.628
Sierra Leone,SLE,1994,2497.5808
Sierra Leone,SLE,1995,2578.4026
Sierra Leone,SLE,1996,2578.545
Sierra Leone,SLE,1997,2354.3462
Sierra Leone,SLE,1998,2339.055
Sierra Leone,SLE,1999,2362.1975
Sierra Leone,SLE,2000,2589.6602
Sierra Leone,SLE,2001,2421.6873
Sierra Leone,SLE,2002,2542.985
Sierra Leone,SLE,2003,2696.084
Sierra Leone,SLE,2004,2558.9568
Sierra Leone,SLE,2005,2650.7554
Sierra Leone,SLE,2006,2390.3708
Sierra Leone,SLE,2007,2645.3296
Sierra Leone,SLE,2008,2445.0017
Sierra Leone,SLE,2009,2268.8376
Sierra Leone,SLE,2010,2553.8728
Sierra Leone,SLE,2011,2365.2324
Sierra Leone,SLE,2012,2713.1917
Sierra Leone,SLE,2013,2266.6445
Sierra Leone,SLE,2014,2472.8904
Sierra Leone,SLE,2015,2283.6768
Sierra Leone,SLE,2016,2717.1272
Sierra Leone,SLE,2017,2615.5674
Sierra Leone,SLE,2018,2700.8352
Sierra Leone,SLE,2019,3006.234
Sierra Leone,SLE,2020,2643.414
Sierra Leone,SLE,2021,2654.2778
Sierra Leone,SLE,2022,2605.2764
Sierra Leone,SLE,2023,2556.9802
Sierra Leone,SLE,2024,2755.8384
Slovakia,SVK,1940,726.92163
Slovakia,SVK,1941,902.0536
Slovakia,SVK,1942,557.7331
Slovakia,SVK,1943,581.31287
Slovakia,SVK,1944,836.10614
Slovakia,SVK,1945,730.63745
Slovakia,SVK,1946,533.1338
Slovakia,SVK,1947,608.5415
Slovakia,SVK,1948,707.38824
Slovakia,SVK,1949,762.01227
Slovakia,SVK,1950,609.41705
Slovakia,SVK,1951,642.1674
Slovakia,SVK,1952,820.04193
Slovakia,SVK,1953,568.7561
Slovakia,SVK,1954,725.4659
Slovakia,SVK,1955,791.4892
Slovakia,SVK,1956,605.5621
Slovakia,SVK,1957,810.6888
Slovakia,SVK,1958,817.2231
Slovakia,SVK,1959,741.944
Slovakia,SVK,1960,921.7914
Slovakia,SVK,1961,665.4339
Slovakia,SVK,1962,823.61487
Slovakia,SVK,1963,832.0442
Slovakia,SVK,1964,797.6062
Slovakia,SVK,1965,1018.068
Slovakia,SVK,1966,944.4684
Slovakia,SVK,1967,758.4371
Slovakia,SVK,1968,783.8487
Slovakia,SVK,1969,795.6127
Slovakia,SVK,1970,992.54944
Slovakia,SVK,1971,789.82446
Slovakia,SVK,1972,940.3891
Slovakia,SVK,1973,731.7301
Slovakia,SVK,1974,1022.2285
Slovakia,SVK,1975,870.35175
Slovakia,SVK,1976,874.22107
Slovakia,SVK,1977,881.65576
Slovakia,SVK,1978,827.5089
Slovakia,SVK,1979,891.61145
Slovakia,SVK,1980,937.2949
Slovakia,SVK,1981,878.6415
Slovakia,SVK,1982,739.1722
Slovakia,SVK,1983,743.24133
Slovakia,SVK,1984,863.97095
Slovakia,SVK,1985,922.09296
Slovakia,SVK,1986,715.7893
Slovakia,SVK,1987,876.701
Slovakia,SVK,1988,809.8206
Slovakia,SVK,1989,818.6294
Slovakia,SVK,1990,804.4752
Slovakia,SVK,1991,791.6428
Slovakia,SVK,1992,727.11316
Slovakia,SVK,1993,705.1422
Slovakia,SVK,1994,804.1685
Slovakia,SVK,1995,871.5676
Slovakia,SVK,1996,920.23083
Slovakia,SVK,1997,863.47925
Slovakia,SVK,1998,902.8929
Slovakia,SVK,1999,921.82166
Slovakia,SVK,2000,828.00366
Slovakia,SVK,2001,892.28107
Slovakia,SVK,2002,839.5787
Slovakia,SVK,2003,611.5205
Slovakia,SVK,2004,888.10925
Slovakia,SVK,2005,958.8369
Slovakia,SVK,2006,798.9702
Slovakia,SVK,2007,850.3109
Slovakia,SVK,2008,847.3069
Slovakia,SVK,2009,859.2976
Slovakia,SVK,2010,1181.9973
Slovakia,SVK,2011,691.0234
Slovakia,SVK,2012,771.55994
Slovakia,SVK,2013,865.3114
Slovakia,SVK,2014,961.0082
Slovakia,SVK,2015,735.6146
Slovakia,SVK,2016,921.4924
Slovakia,SVK,2017,888.3368
Slovakia,SVK,2018,758.1788
Slovakia,SVK,2019,864.6266
Slovakia,SVK,2020,976.17065
Slovakia,SVK,2021,828.6315
Slovakia,SVK,2022,724.307
Slovakia,SVK,2023,1043.3776
Slovakia,SVK,2024,863.23584
Slovenia,SVN,1940,1017.7578
Slovenia,SVN,1941,1248.3138
Slovenia,SVN,1942,842.37585
Slovenia,SVN,1943,1028.1001
Slovenia,SVN,1944,1187.521
Slovenia,SVN,1945,894.0892
Slovenia,SVN,1946,892.9392
Slovenia,SVN,1947,1016.58685
Slovenia,SVN,1948,1291.0255
Slovenia,SVN,1949,910.8723
Slovenia,SVN,1950,1133.9596
Slovenia,SVN,1951,1238.4735
Slovenia,SVN,1952,1270.2153
Slovenia,SVN,1953,1045.0347
Slovenia,SVN,1954,1177.0175
Slovenia,SVN,1955,1327.7379
Slovenia,SVN,1956,1033.3307
Slovenia,SVN,1957,1160.8551
Slovenia,SVN,1958,1229.0845
Slovenia,SVN,1959,1343.9521
Slovenia,SVN,1960,1473.7119
Slovenia,SVN,1961,1221.7148
Slovenia,SVN,1962,1376.0142
Slovenia,SVN,1963,1422.2872
Slovenia,SVN,1964,1395.1829
Slovenia,SVN,1965,1778.6823
Slovenia,SVN,1966,1521.9143
Slovenia,SVN,1967,1283.558
Slovenia,SVN,1968,1336.0199
Slovenia,SVN,1969,1421.0977
Slovenia,SVN,1970,1420.5284
Slovenia,SVN,1971,1128.8391
Slovenia,SVN,1972,1680.9076
Slovenia,SVN,1973,1271.0309
Slovenia,SVN,1974,1372.0812
Slovenia,SVN,1975,1315.466
Slovenia,SVN,1976,1274.543
Slovenia,SVN,1977,1312.9957
Slovenia,SVN,1978,1413.2673
Slovenia,SVN,1979,1480.9099
Slovenia,SVN,1980,1494.8
Slovenia,SVN,1981,1236.1888
Slovenia,SVN,1982,1361.8516
Slovenia,SVN,1983,971.54755
Slovenia,SVN,1984,1405.744
Slovenia,SVN,1985,1388.3541
Slovenia,SVN,1986,1243.3055
Slovenia,SVN,1987,1365.1566
Slovenia,SVN,1988,1168.2705
Slovenia,SVN,1989,1243.3428
Slovenia,SVN,1990,1258.0905
Slovenia,SVN,1991,1266.8446
Slovenia,SVN,1992,1247.1051
Slovenia,SVN,1993,1218.1729
Slovenia,SVN,1994,1207.5143
Slovenia,SVN,1995,1405.3
Slovenia,SVN,1996,1422.1198
Slovenia,SVN,1997,1212.0245
Slovenia,SVN,1998,1342.1002
Slovenia,SVN,1999,1387.0117
Slovenia,SVN,2000,1314.9246
Slovenia,SVN,2001,1245.3917
Slovenia,SVN,2002,1347.7225
Slovenia,SVN,2003,990.2184
Slovenia,SVN,2004,1429.0646
Slovenia,SVN,2005,1227.2949
Slovenia,SVN,2006,1172.7555
Slovenia,SVN,2007,1214.3741
Slovenia,SVN,2008,1442.2903
Slovenia,SVN,2009,1357.3389
Slovenia,SVN,2010,1541.1807
Slovenia,SVN,2011,909.1686
Slovenia,SVN,2012,1277.4371
Slovenia,SVN,2013,1436.19
Slovenia,SVN,2014,1763.293
Slovenia,SVN,2015,1137.7596
Slovenia,SVN,2016,1461.5359
Slovenia,SVN,2017,1428.12
Slovenia,SVN,2018,1341.0532
Slovenia,SVN,2019,1463.6095
Slovenia,SVN,2020,1287.756
Slovenia,SVN,2021,1283.7775
Slovenia,SVN,2022,1087.6011
Slovenia,SVN,2023,1655.6903
Slovenia,SVN,2024,1435.6217
Solomon Islands,SLB,1940,3658.9705
Solomon Islands,SLB,1941,3182.4453
Solomon Islands,SLB,1942,3150.3076
Solomon Islands,SLB,1943,4097.724
Solomon Islands,SLB,1944,5099.195
Solomon Islands,SLB,1945,3246.216
Solomon Islands,SLB,1946,4055.0144
Solomon Islands,SLB,1947,3528.6484
Solomon Islands,SLB,1948,4162.621
Solomon Islands,SLB,1949,3593.7454
Solomon Islands,SLB,1950,3553.8918
Solomon Islands,SLB,1951,4158.953
Solomon Islands,SLB,1952,3919.7952
Solomon Islands,SLB,1953,3793.5745
Solomon Islands,SLB,1954,3130.8733
Solomon Islands,SLB,1955,3339.8193
Solomon Islands,SLB,1956,3257.1216
Solomon Islands,SLB,1957,3097.9097
Solomon Islands,SLB,1958,3540.438
Solomon Islands,SLB,1959,4453.147
Solomon Islands,SLB,1960,3623.4033
Solomon Islands,SLB,1961,3965.517
Solomon Islands,SLB,1962,3820.3906
Solomon Islands,SLB,1963,3741.5024
Solomon Islands,SLB,1964,3304.2397
Solomon Islands,SLB,1965,3638.1855
Solomon Islands,SLB,1966,3285.0723
Solomon Islands,SLB,1967,3897.6326
Solomon Islands,SLB,1968,3639.7732
Solomon Islands,SLB,1969,4174.92
Solomon Islands,SLB,1970,3804.4717
Solomon Islands,SLB,1971,3404.7065
Solomon Islands,SLB,1972,3428.7983
Solomon Islands,SLB,1973,3122.2834
Solomon Islands,SLB,1974,3118.4421
Solomon Islands,SLB,1975,3458.818
Solomon Islands,SLB,1976,3855.223
Solomon Islands,SLB,1977,3906.794
Solomon Islands,SLB,1978,2952.985
Solomon Islands,SLB,1979,3620.0012
Solomon Islands,SLB,1980,3470.876
Solomon Islands,SLB,1981,3048.851
Solomon Islands,SLB,1982,3320.4417
Solomon Islands,SLB,1983,3398.2595
Solomon Islands,SLB,1984,3443.695
Solomon Islands,SLB,1985,3591.498
Solomon Islands,SLB,1986,3271.6602
Solomon Islands,SLB,1987,2892.326
Solomon Islands,SLB,1988,3685.5916
Solomon Islands,SLB,1989,3200.8945
Solomon Islands,SLB,1990,3461.7205
Solomon Islands,SLB,1991,3403.3252
Solomon Islands,SLB,1992,2939.8137
Solomon Islands,SLB,1993,3043.411
Solomon Islands,SLB,1994,3354.8733
Solomon Islands,SLB,1995,3575.413
Solomon Islands,SLB,1996,3615.8706
Solomon Islands,SLB,1997,2570.9805
Solomon Islands,SLB,1998,3751.4207
Solomon Islands,SLB,1999,3646.3557
Solomon Islands,SLB,2000,3734.043
Solomon Islands,SLB,2001,3746.3193
Solomon Islands,SLB,2002,3953.4363
Solomon Islands,SLB,2003,3449.3948
Solomon Islands,SLB,2004,4205.74
Solomon Islands,SLB,2005,3674.5164
Solomon Islands,SLB,2006,4369.703
Solomon Islands,SLB,2007,3867.5999
Solomon Islands,SLB,2008,3738.6538
Solomon Islands,SLB,2009,3946.3718
Solomon Islands,SLB,2010,3715.6409
Solomon Islands,SLB,2011,3448.5093
Solomon Islands,SLB,2012,4213.7817
Solomon Islands,SLB,2013,4462.305
Solomon Islands,SLB,2014,4124.7036
Solomon Islands,SLB,2015,4072.8127
Solomon Islands,SLB,2016,4214.0435
Solomon Islands,SLB,2017,4296.91
Solomon Islands,SLB,2018,4450.3906
Solomon Islands,SLB,2019,4109.2793
Solomon Islands,SLB,2020,4323.85
Solomon Islands,SLB,2021,4375.5884
Solomon Islands,SLB,2022,3519.8147
Solomon Islands,SLB,2023,4689.184
Solomon Islands,SLB,2024,4365.5796
Somalia,SOM,1940,452.76917
Somalia,SOM,1941,236.85715
Somalia,SOM,1942,193.6052
Somalia,SOM,1943,122.554756
Somalia,SOM,1944,216.84988
Somalia,SOM,1945,213.8315
Somalia,SOM,1946,196.98698
Somalia,SOM,1947,530.05206
Somalia,SOM,1948,377.3781
Somalia,SOM,1949,358.07828
Somalia,SOM,1950,465.0607
Somalia,SOM,1951,748.81635
Somalia,SOM,1952,454.70404
Somalia,SOM,1953,662.80304
Somalia,SOM,1954,324.01984
Somalia,SOM,1955,216.31923
Somalia,SOM,1956,231.37292
Somalia,SOM,1957,419.56186
Somalia,SOM,1958,223.17105
Somalia,SOM,1959,238.48965
Somalia,SOM,1960,405.91656
Somalia,SOM,1961,399.93182
Somalia,SOM,1962,280.27975
Somalia,SOM,1963,428.43933
Somalia,SOM,1964,255.22719
Somalia,SOM,1965,315.6556
Somalia,SOM,1966,307.40787
Somalia,SOM,1967,422.14877
Somalia,SOM,1968,391.6452
Somalia,SOM,1969,201.24455
Somalia,SOM,1970,234.86296
Somalia,SOM,1971,219.20802
Somalia,SOM,1972,361.85065
Somalia,SOM,1973,201.97722
Somalia,SOM,1974,190.54794
Somalia,SOM,1975,223.76054
Somalia,SOM,1976,309.911
Somalia,SOM,1977,487.3843
Somalia,SOM,1978,327.5674
Somalia,SOM,1979,378.73315
Somalia,SOM,1980,233.49657
Somalia,SOM,1981,356.86108
Somalia,SOM,1982,411.14368
Somalia,SOM,1983,279.97833
Somalia,SOM,1984,262.82516
Somalia,SOM,1985,322.81036
Somalia,SOM,1986,291.37036
Somalia,SOM,1987,299.2953
Somalia,SOM,1988,300.71613
Somalia,SOM,1989,324.7927
Somalia,SOM,1990,311.43823
Somalia,SOM,1991,267.3482
Somalia,SOM,1992,238.33994
Somalia,SOM,1993,264.806
Somalia,SOM,1994,394.94278
Somalia,SOM,1995,295.96445
Somalia,SOM,1996,234.62125
Somalia,SOM,1997,645.956
Somalia,SOM,1998,236.94894
Somalia,SOM,1999,230.32823
Somalia,SOM,2000,253.57089
Somalia,SOM,2001,253.74052
Somalia,SOM,2002,324.2734
Somalia,SOM,2003,275.38687
Somalia,SOM,2004,343.20947
Somalia,SOM,2005,239.3118
Somalia,SOM,2006,386.81787
Somalia,SOM,2007,249.29167
Somalia,SOM,2008,227.29402
Somalia,SOM,2009,241.94167
Somalia,SOM,2010,231.44113
Somalia,SOM,2011,303.17792
Somalia,SOM,2012,276.59155
Somalia,SOM,2013,380.77234
Somalia,SOM,2014,233.08835
Somalia,SOM,2015,363.72556
Somalia,SOM,2016,202.92184
Somalia,SOM,2017,225.2316
Somalia,SOM,2018,335.68463
Somalia,SOM,2019,392.67154
Somalia,SOM,2020,308.03427
Somalia,SOM,2021,162.076
Somalia,SOM,2022,142.3076
Somalia,SOM,2023,430.53955
Somalia,SOM,2024,224.06458
South Africa,ZAF,1940,463.01083
South Africa,ZAF,1941,414.33585
South Africa,ZAF,1942,591.92865
South Africa,ZAF,1943,599.8463
South Africa,ZAF,1944,676.02216
South Africa,ZAF,1945,534.60425
South Africa,ZAF,1946,511.77032
South Africa,ZAF,1947,541.7356
South Africa,ZAF,1948,579.5604
South Africa,ZAF,1949,358.71948
South Africa,ZAF,1950,597.78345
South Africa,ZAF,1951,491.0733
South Africa,ZAF,1952,560.5574
South Africa,ZAF,1953,442.7272
South Africa,ZAF,1954,297.3659
South Africa,ZAF,1955,527.8006
South Africa,ZAF,1956,522.4526
South Africa,ZAF,1957,595.00476
South Africa,ZAF,1958,584.58563
South Africa,ZAF,1959,533.25116
South Africa,ZAF,1960,561.303
South Africa,ZAF,1961,594.9513
South Africa,ZAF,1962,561.38007
South Africa,ZAF,1963,628.63617
South Africa,ZAF,1964,474.65814
South Africa,ZAF,1965,383.45535
South Africa,ZAF,1966,491.59497
South Africa,ZAF,1967,596.5755
South Africa,ZAF,1968,429.71878
South Africa,ZAF,1969,482.48615
South Africa,ZAF,1970,499.81458
South Africa,ZAF,1971,588.0263
South Africa,ZAF,1972,523.59814
South Africa,ZAF,1973,599.0199
South Africa,ZAF,1974,742.0839
South Africa,ZAF,1975,624.7856
South Africa,ZAF,1976,712.51184
South Africa,ZAF,1977,617.6558
South Africa,ZAF,1978,502.66388
South Africa,ZAF,1979,498.27725
South Africa,ZAF,1980,468.26483
South Africa,ZAF,1981,596.19196
South Africa,ZAF,1982,465.78067
South Africa,ZAF,1983,469.90793
South Africa,ZAF,1984,463.57574
South Africa,ZAF,1985,605.37726
South Africa,ZAF,1986,552.0996
South Africa,ZAF,1987,607.7739
South Africa,ZAF,1988,715.64233
South Africa,ZAF,1989,606.3325
South Africa,ZAF,1990,486.80463
South Africa,ZAF,1991,597.8781
South Africa,ZAF,1992,377.30453
South Africa,ZAF,1993,504.76297
South Africa,ZAF,1994,427.5926
South Africa,ZAF,1995,572.94556
South Africa,ZAF,1996,658.6466
South Africa,ZAF,1997,556.81323
South Africa,ZAF,1998,550.27466
South Africa,ZAF,1999,545.23785
South Africa,ZAF,2000,727.6034
South Africa,ZAF,2001,660.83093
South Africa,ZAF,2002,495.42773
South Africa,ZAF,2003,418.4659
South Africa,ZAF,2004,547.1433
South Africa,ZAF,2005,506.62524
South Africa,ZAF,2006,686.14594
South Africa,ZAF,2007,453.7892
South Africa,ZAF,2008,470.93863
South Africa,ZAF,2009,542.1961
South Africa,ZAF,2010,562.09875
South Africa,ZAF,2011,620.00305
South Africa,ZAF,2012,531.1585
South Africa,ZAF,2013,470.61734
South Africa,ZAF,2014,533.0056
South Africa,ZAF,2015,365.6211
South Africa,ZAF,2016,451.79883
South Africa,ZAF,2017,486.0393
South Africa,ZAF,2018,411.32565
South Africa,ZAF,2019,398.02872
South Africa,ZAF,2020,521.36444
South Africa,ZAF,2021,627.26984
South Africa,ZAF,2022,655.4537
South Africa,ZAF,2023,507.77887
South Africa,ZAF,2024,402.73434
South Georgia and the South Sandwich Islands,SGS,1940,1333.0822
South Georgia and the South Sandwich Islands,SGS,1941,1513.4098
South Georgia and the South Sandwich Islands,SGS,1942,1663.4562
South Georgia and the South Sandwich Islands,SGS,1943,1476.2694
South Georgia and the South Sandwich Islands,SGS,1944,1339.1172
South Georgia and the South Sandwich Islands,SGS,1945,1597.0436
South Georgia and the South Sandwich Islands,SGS,1946,1663.8798
South Georgia and the South Sandwich Islands,SGS,1947,1583.2899
South Georgia and the South Sandwich Islands,SGS,1948,1681.5476
South Georgia and the South Sandwich Islands,SGS,1949,1376.5457
South Georgia and the South Sandwich Islands,SGS,1950,1449.0354
South Georgia and the South Sandwich Islands,SGS,1951,1471.3633
South Georgia and the South Sandwich Islands,SGS,1952,1418.3771
South Georgia and the South Sandwich Islands,SGS,1953,1484.1737
South Georgia and the South Sandwich Islands,SGS,1954,1372.8414
South Georgia and the South Sandwich Islands,SGS,1955,1353.4614
South Georgia and the South Sandwich Islands,SGS,1956,1435.246
South Georgia and the South Sandwich Islands,SGS,1957,1438.2223
South Georgia and the South Sandwich Islands,SGS,1958,1519.5736
South Georgia and the South Sandwich Islands,SGS,1959,1393.0557
South Georgia and the South Sandwich Islands,SGS,1960,1394.9171
South Georgia and the South Sandwich Islands,SGS,1961,1580.1786
South Georgia and the South Sandwich Islands,SGS,1962,1413.5789
South Georgia and the South Sandwich Islands,SGS,1963,1534.3857
South Georgia and the South Sandwich Islands,SGS,1964,1375.0479
South Georgia and the South Sandwich Islands,SGS,1965,1387.1671
South Georgia and the South Sandwich Islands,SGS,1966,1364.4395
South Georgia and the South Sandwich Islands,SGS,1967,1545.237
South Georgia and the South Sandwich Islands,SGS,1968,1474.6296
South Georgia and the South Sandwich Islands,SGS,1969,1770.9482
South Georgia and the South Sandwich Islands,SGS,1970,1406.6102
South Georgia and the South Sandwich Islands,SGS,1971,1391.5242
South Georgia and the South Sandwich Islands,SGS,1972,1565.3405
South Georgia and the South Sandwich Islands,SGS,1973,1596.4274
South Georgia and the South Sandwich Islands,SGS,1974,1489.0603
South Georgia and the South Sandwich Islands,SGS,1975,1577.0906
South Georgia and the South Sandwich Islands,SGS,1976,1534.835
South Georgia and the South Sandwich Islands,SGS,1977,1479.7795
South Georgia and the South Sandwich Islands,SGS,1978,1609.2253
South Georgia and the South Sandwich Islands,SGS,1979,1642.8861
